scope,scope_label,rule,depth,support,support_share,unsafe_rate,baseline_unsafe_rate,lift,abs_lift,direction
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.1 & family=family_chatgpt,3,154,0.061847389558232935,0.18831168831168832,0.585140562248996,-0.3968288739373077,0.3968288739373077,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_mid & family=family_gemini,3,105,0.04216867469879518,0.19047619047619047,0.585140562248996,-0.39466437177280556,0.39466437177280556,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_zero,2,250,0.10040160642570281,0.192,0.585140562248996,-0.393140562248996,0.393140562248996,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_zero & family=family_chatgpt,3,250,0.10040160642570281,0.192,0.585140562248996,-0.393140562248996,0.393140562248996,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & own_risk_state=risk_zero & model_slug=gpt-5-nano,3,218,0.08755020080321285,0.1926605504587156,0.585140562248996,-0.3924800117902804,0.3924800117902804,safe_rule
common_baseline_r2,Common baseline round 2+,own_risk_state=risk_zero & model_slug=gpt-5-nano,2,238,0.09558232931726908,0.19327731092436976,0.585140562248996,-0.3918632513246263,0.3918632513246263,safe_rule
common_baseline_r2,Common baseline round 2+,own_risk_state=risk_zero & family=family_chatgpt & model_slug=gpt-5-nano,3,238,0.09558232931726908,0.19327731092436976,0.585140562248996,-0.3918632513246263,0.3918632513246263,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & round_phase=mid_r5_8 & family=family_chatgpt,3,188,0.07550200803212852,0.19680851063829788,0.585140562248996,-0.38833205161069817,0.38833205161069817,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=own_prev_unsafe & gap_direction=ahead & own_risk_state=risk_high,3,116,0.046586345381526104,0.19827586206896552,0.585140562248996,-0.3868647001800305,0.3868647001800305,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & own_risk_state=risk_zero,2,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_zero,2,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero,2,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero,2,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,own_risk_state=risk_zero & opponent_risk_state=risk_zero,2,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & gap_direction=near_tied & own_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & gap_direction=near_tied & opponent_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & own_risk_state=risk_zero & opponent_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & own_risk_state=risk_zero & opponent_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & own_risk_state=risk_zero & family=family_chatgpt,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_zero & family=family_chatgpt,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero & opponent_risk_state=risk_zero,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero & family=family_chatgpt,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero & family=family_chatgpt,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,own_risk_state=risk_zero & opponent_risk_state=risk_zero & family=family_chatgpt,3,226,0.09076305220883533,0.19911504424778761,0.585140562248996,-0.38602551800120843,0.38602551800120843,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & family=family_chatgpt,2,486,0.19518072289156627,0.19958847736625515,0.585140562248996,-0.38555208488274084,0.38555208488274084,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & family=family_chatgpt,2,486,0.19518072289156627,0.19958847736625515,0.585140562248996,-0.38555208488274084,0.38555208488274084,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & family=family_chatgpt,3,486,0.19518072289156627,0.19958847736625515,0.585140562248996,-0.38555208488274084,0.38555208488274084,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & own_risk_state=risk_low & family=family_gemini,3,438,0.17590361445783131,0.9703196347031964,0.585140562248996,0.38517907245420036,0.38517907245420036,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & opponent_risk_state=risk_low & family=family_gemini,3,438,0.17590361445783131,0.9703196347031964,0.585140562248996,0.38517907245420036,0.38517907245420036,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & max_risk_level=risk_0.1 & family=family_gemini,3,438,0.17590361445783131,0.9703196347031964,0.585140562248996,0.38517907245420036,0.38517907245420036,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & gap_direction=near_tied & round_phase=mid_r5_8,3,174,0.06987951807228916,0.20114942528735633,0.585140562248996,-0.38399113696163967,0.38399113696163967,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & round_phase=mid_r5_8,3,174,0.06987951807228916,0.20114942528735633,0.585140562248996,-0.38399113696163967,0.38399113696163967,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_5_1 & own_risk_state=risk_high & family=family_gemini,3,102,0.04096385542168675,0.20588235294117646,0.585140562248996,-0.37925820930781956,0.37925820930781956,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & family=family_gemini,3,460,0.18473895582329317,0.9630434782608696,0.585140562248996,0.37790291601187354,0.37790291601187354,unsafe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_low & family=family_gemini,3,460,0.18473895582329317,0.9630434782608696,0.585140562248996,0.37790291601187354,0.37790291601187354,unsafe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & max_risk_level=risk_0.1 & family=family_gemini,3,460,0.18473895582329317,0.9630434782608696,0.585140562248996,0.37790291601187354,0.37790291601187354,unsafe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & family=family_gemini,3,460,0.18473895582329317,0.9630434782608696,0.585140562248996,0.37790291601187354,0.37790291601187354,unsafe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & family=family_gemini,3,460,0.18473895582329317,0.9630434782608696,0.585140562248996,0.37790291601187354,0.37790291601187354,unsafe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.1 & family=family_gemini,3,460,0.18473895582329317,0.9630434782608696,0.585140562248996,0.37790291601187354,0.37790291601187354,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=own_prev_unsafe & gap_direction=ahead & gap_magnitude=gap_0_5_1,3,188,0.07550200803212852,0.2074468085106383,0.585140562248996,-0.37769375373835773,0.37769375373835773,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=opponent_prev_unsafe & max_risk_level=risk_0.6 & family=family_gemini,3,101,0.040562248995983936,0.9603960396039604,0.585140562248996,0.37525547735496434,0.37525547735496434,unsafe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_5_1 & model_slug=gpt-5-nano,2,114,0.04578313253012048,0.21052631578947367,0.585140562248996,-0.37461424645952235,0.37461424645952235,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_5_1 & family=family_chatgpt & model_slug=gpt-5-nano,3,114,0.04578313253012048,0.21052631578947367,0.585140562248996,-0.37461424645952235,0.37461424645952235,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=opponent_prev_unsafe & own_risk_state=risk_mid & family=family_gemini,3,149,0.059839357429718874,0.959731543624161,0.585140562248996,0.374590981375165,0.374590981375165,unsafe_rule
common_baseline_r2,Common baseline round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.6,2,108,0.043373493975903614,0.21296296296296297,0.585140562248996,-0.37217759928603306,0.37217759928603306,safe_rule
common_baseline_r2,Common baseline round 2+,own_risk_state=risk_zero & max_risk_level=risk_0.6 & family=family_chatgpt,3,108,0.043373493975903614,0.21296296296296297,0.585140562248996,-0.37217759928603306,0.37217759928603306,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_low,2,150,0.060240963855421686,0.21333333333333335,0.585140562248996,-0.37180722891566265,0.37180722891566265,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_low & family=family_chatgpt,3,150,0.060240963855421686,0.21333333333333335,0.585140562248996,-0.37180722891566265,0.37180722891566265,safe_rule
common_baseline_r2,Common baseline round 2+,own_risk_state=risk_low & round_phase=early_r2_4 & family=family_gemini,3,180,0.07228915662650602,0.95,0.585140562248996,0.36485943775100393,0.36485943775100393,unsafe_rule
common_baseline_r2,Common baseline round 2+,opponent_risk_state=risk_low & round_phase=early_r2_4 & family=family_gemini,3,180,0.07228915662650602,0.95,0.585140562248996,0.36485943775100393,0.36485943775100393,unsafe_rule
common_baseline_r2,Common baseline round 2+,round_phase=early_r2_4 & max_risk_level=risk_0.1 & family=family_gemini,3,180,0.07228915662650602,0.95,0.585140562248996,0.36485943775100393,0.36485943775100393,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & gap_direction=near_tied & own_risk_state=risk_low,3,450,0.18072289156626506,0.9444444444444444,0.585140562248996,0.3593038821954484,0.3593038821954484,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & gap_direction=near_tied & opponent_risk_state=risk_low,3,450,0.18072289156626506,0.9444444444444444,0.585140562248996,0.3593038821954484,0.3593038821954484,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & gap_direction=near_tied & max_risk_level=risk_0.1,3,450,0.18072289156626506,0.9444444444444444,0.585140562248996,0.3593038821954484,0.3593038821954484,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_0_5 & own_risk_state=risk_low,3,450,0.18072289156626506,0.9444444444444444,0.585140562248996,0.3593038821954484,0.3593038821954484,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low,3,450,0.18072289156626506,0.9444444444444444,0.585140562248996,0.3593038821954484,0.3593038821954484,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.1,3,450,0.18072289156626506,0.9444444444444444,0.585140562248996,0.3593038821954484,0.3593038821954484,unsafe_rule
common_baseline_r2,Common baseline round 2+,prev_state=own_prev_unsafe & gap_magnitude=gap_0_5_1,2,199,0.07991967871485944,0.22613065326633167,0.585140562248996,-0.3590099089826644,0.3590099089826644,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & max_risk_level=risk_0.9 & family=family_chatgpt,3,172,0.06907630522088354,0.22674418604651161,0.585140562248996,-0.35839637620248443,0.35839637620248443,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.9 & family=family_chatgpt,3,172,0.06907630522088354,0.22674418604651161,0.585140562248996,-0.35839637620248443,0.35839637620248443,safe_rule
common_baseline_r2,Common baseline round 2+,round_phase=early_r2_4 & model_slug=gpt-5-nano,2,180,0.07228915662650602,0.22777777777777777,0.585140562248996,-0.3573627844712183,0.3573627844712183,safe_rule
common_baseline_r2,Common baseline round 2+,round_phase=early_r2_4 & family=family_chatgpt & model_slug=gpt-5-nano,3,180,0.07228915662650602,0.22777777777777777,0.585140562248996,-0.3573627844712183,0.3573627844712183,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & round_phase=late_r9plus,2,158,0.06345381526104418,0.22784810126582278,0.585140562248996,-0.35729246098317324,0.35729246098317324,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & max_risk_level=risk_0.1,2,158,0.06345381526104418,0.22784810126582278,0.585140562248996,-0.35729246098317324,0.35729246098317324,safe_rule
common_baseline_r2,Common baseline round 2+,prev_state=both_prev_safe & max_risk_level=risk_0.1 & family=family_chatgpt,3,158,0.06345381526104418,0.22784810126582278,0.585140562248996,-0.35729246098317324,0.35729246098317324,safe_rule
common_baseline_r2,Common baseline round 2+,opponent_risk_state=risk_zero,1,296,0.11887550200803212,0.23310810810810811,0.585140562248996,-0.3520324541408879,0.3520324541408879,safe_rule
common_baseline_r2,Common baseline round 2+,opponent_risk_state=risk_zero & family=family_chatgpt,2,296,0.11887550200803212,0.23310810810810811,0.585140562248996,-0.3520324541408879,0.3520324541408879,safe_rule
common_baseline_r2,Common baseline round 2+,gap_direction=near_tied & round_phase=early_r2_4 & model_slug=gpt-5-nano,3,124,0.04979919678714859,0.23387096774193547,0.585140562248996,-0.3512695945070605,0.3512695945070605,safe_rule
common_baseline_r2,Common baseline round 2+,gap_magnitude=gap_0_0_5 & round_phase=early_r2_4 & model_slug=gpt-5-nano,3,124,0.04979919678714859,0.23387096774193547,0.585140562248996,-0.3512695945070605,0.3512695945070605,safe_rule
