participant_id,group_id,round_number,max_private_risk,decision,decision_opponent,decision_lag,decision_opponent_lag,acc_steps,acc_steps_opponent,acc_steps_lag,acc_steps_opponent_lag,delta_steps_lag,won_race,num_rounds,sex,age,nationality_group,risk_gamble_choice
P0022,G0148,3,0.6,1.0,0.0,1,0,4.0,3.5,2.5,2.5,0.0,0.0,9.0,Male,18-22,Other,1.0
P0022,G0148,4,0.6,0.0,1.0,1,0,5.0,5.0,4.0,3.5,0.5,0.0,9.0,Male,18-22,Other,1.0
P0022,G0148,5,0.6,1.0,1.0,0,1,6.5,6.5,5.0,5.0,0.0,0.0,9.0,Male,18-22,Other,1.0
P0022,G0148,6,0.6,1.0,0.0,1,1,8.0,7.5,6.5,6.5,0.0,0.0,9.0,Male,18-22,Other,1.0
P0022,G0148,7,0.6,1.0,1.0,1,0,9.5,9.0,8.0,7.5,0.5,0.0,9.0,Male,18-22,Other,1.0
P0022,G0148,8,0.6,1.0,1.0,1,1,11.0,10.5,9.5,9.0,0.5,0.0,9.0,Male,18-22,Other,1.0
P0022,G0148,9,0.6,1.0,0.0,1,1,12.5,11.5,11.0,10.5,0.5,1.0,9.0,Male,18-22,Other,1.0
P0023,G0155,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,2,0.9,0.0,1.0,0,0,2.0,2.5,1.0,1.0,0.0,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,3,0.9,1.0,0.0,0,1,3.5,3.5,2.0,2.5,-0.5,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,4,0.9,1.0,0.0,1,0,5.0,4.5,3.5,3.5,0.0,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,5,0.9,1.0,1.0,1,0,6.5,6.0,5.0,4.5,0.5,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,6,0.9,1.0,0.0,1,1,8.0,7.0,6.5,6.0,0.5,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,7,0.9,0.0,0.0,1,0,9.0,8.0,8.0,7.0,1.0,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,8,0.9,0.0,0.0,0,0,10.0,9.0,9.0,8.0,1.0,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,9,0.9,1.0,1.0,0,0,11.5,10.5,10.0,9.0,1.0,0.0,10.0,Female,28-32,Poland,1.0
P0023,G0155,10,0.9,0.0,1.0,1,1,12.5,12.0,11.5,10.5,1.0,1.0,10.0,Female,28-32,Poland,1.0
P0024,G0110,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,2,0.6,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,3,0.6,1.0,0.0,1,1,4.5,4.0,3.0,3.0,0.0,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,4,0.6,0.0,1.0,1,0,5.5,5.5,4.5,4.0,0.5,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,5,0.6,1.0,1.0,0,1,7.0,7.0,5.5,5.5,0.0,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,6,0.6,1.0,1.0,1,1,8.5,8.5,7.0,7.0,0.0,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,7,0.6,1.0,1.0,1,1,10.0,10.0,8.5,8.5,0.0,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,8,0.6,0.0,1.0,1,1,11.0,11.5,10.0,10.0,0.0,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,9,0.6,1.0,1.0,0,1,12.5,13.0,11.0,11.5,-0.5,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,10,0.6,0.0,1.0,1,1,13.5,14.5,12.5,13.0,-0.5,0.0,11.0,Male,23-27,Other,2.0
P0024,G0110,11,0.6,1.0,1.0,0,1,15.0,16.0,13.5,14.5,-1.0,0.0,11.0,Male,23-27,Other,2.0
P0025,G0112,1,0.6,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,2,0.6,0.0,1.0,0,1,2.0,3.0,1.0,1.5,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,3,0.6,1.0,1.0,0,1,3.5,4.5,2.0,3.0,-1.0,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,4,0.6,1.0,0.0,1,1,5.0,5.5,3.5,4.5,-1.0,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,5,0.6,1.0,1.0,1,0,6.5,7.0,5.0,5.5,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,6,0.6,1.0,1.0,1,1,8.0,8.5,6.5,7.0,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,7,0.6,1.0,1.0,1,1,9.5,10.0,8.0,8.5,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,8,0.6,1.0,0.0,1,1,11.0,11.0,9.5,10.0,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,9,0.6,1.0,1.0,1,0,12.5,12.5,11.0,11.0,0.0,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,10,0.6,0.0,1.0,1,1,13.5,14.0,12.5,12.5,0.0,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,11,0.6,1.0,1.0,0,1,15.0,15.5,13.5,14.0,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,12,0.6,1.0,1.0,1,1,16.5,17.0,15.0,15.5,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,13,0.6,1.0,1.0,1,1,18.0,18.5,16.5,17.0,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,14,0.6,1.0,1.0,1,1,19.5,20.0,18.0,18.5,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,15,0.6,1.0,1.0,1,1,21.0,21.5,19.5,20.0,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,16,0.6,1.0,1.0,1,1,22.5,23.0,21.0,21.5,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,17,0.6,1.0,0.0,1,1,24.0,24.0,22.5,23.0,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,18,0.6,1.0,0.0,1,0,25.5,25.0,24.0,24.0,0.0,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,19,0.6,1.0,1.0,1,0,27.0,26.5,25.5,25.0,0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,20,0.6,0.0,1.0,1,1,28.0,28.0,27.0,26.5,0.5,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,21,0.6,0.0,0.0,0,1,29.0,29.0,28.0,28.0,0.0,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,22,0.6,0.0,1.0,0,0,30.0,30.5,29.0,29.0,0.0,0.0,23.0,Male,23-27,Poland,1.0
P0025,G0112,23,0.6,1.0,1.0,0,1,31.5,32.0,30.0,30.5,-0.5,0.0,23.0,Male,23-27,Poland,1.0
P0026,G0060,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,5.0,Male,18-22,Other,2.0
P0026,G0060,2,0.9,0.0,1.0,0,1,2.0,3.0,1.0,1.5,-0.5,0.0,5.0,Male,18-22,Other,2.0
P0026,G0060,3,0.9,1.0,0.0,0,1,3.5,4.0,2.0,3.0,-1.0,0.0,5.0,Male,18-22,Other,2.0
P0026,G0060,4,0.9,0.0,1.0,1,0,4.5,5.5,3.5,4.0,-0.5,0.0,5.0,Male,18-22,Other,2.0
P0026,G0060,5,0.9,1.0,0.0,0,1,6.0,6.5,4.5,5.5,-1.0,0.0,5.0,Male,18-22,Other,2.0
P0027,G0103,1,0.6,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,5.0,Male,18-22,South Africa,1.0
P0027,G0103,2,0.6,0.0,1.0,0,1,2.0,3.0,1.0,1.5,-0.5,0.0,5.0,Male,18-22,South Africa,1.0
P0027,G0103,3,0.6,0.0,0.0,0,1,3.0,4.0,2.0,3.0,-1.0,0.0,5.0,Male,18-22,South Africa,1.0
P0027,G0103,4,0.6,1.0,1.0,0,0,4.5,5.5,3.0,4.0,-1.0,0.0,5.0,Male,18-22,South Africa,1.0
P0027,G0103,5,0.6,0.0,1.0,1,1,5.5,7.0,4.5,5.5,-1.0,0.0,5.0,Male,18-22,South Africa,1.0
P0028,G0124,1,0.6,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,6.0,Male,28-32,Other,5.0
P0028,G0124,2,0.6,1.0,1.0,1,0,3.0,2.5,1.5,1.0,0.5,0.0,6.0,Male,28-32,Other,5.0
P0028,G0124,3,0.6,1.0,1.0,1,1,4.5,4.0,3.0,2.5,0.5,0.0,6.0,Male,28-32,Other,5.0
P0028,G0124,4,0.6,1.0,1.0,1,1,6.0,5.5,4.5,4.0,0.5,0.0,6.0,Male,28-32,Other,5.0
P0028,G0124,5,0.6,1.0,1.0,1,1,7.5,7.0,6.0,5.5,0.5,0.0,6.0,Male,28-32,Other,5.0
P0028,G0124,6,0.6,1.0,1.0,1,1,9.0,8.5,7.5,7.0,0.5,1.0,6.0,Male,28-32,Other,5.0
P0029,G0140,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,7.0,Female,23-27,South Africa,2.0
P0029,G0140,2,0.6,0.0,0.0,1,1,2.5,2.5,1.5,1.5,0.0,0.0,7.0,Female,23-27,South Africa,2.0
P0029,G0140,3,0.6,0.0,1.0,0,0,3.5,4.0,2.5,2.5,0.0,0.0,7.0,Female,23-27,South Africa,2.0
P0029,G0140,4,0.6,1.0,0.0,0,1,5.0,5.0,3.5,4.0,-0.5,0.0,7.0,Female,23-27,South Africa,2.0
P0029,G0140,5,0.6,0.0,1.0,1,0,6.0,6.5,5.0,5.0,0.0,0.0,7.0,Female,23-27,South Africa,2.0
P0029,G0140,6,0.6,1.0,0.0,0,1,7.5,7.5,6.0,6.5,-0.5,0.0,7.0,Female,23-27,South Africa,2.0
P0029,G0140,7,0.6,1.0,1.0,1,0,9.0,9.0,7.5,7.5,0.0,1.0,7.0,Female,23-27,South Africa,2.0
P0030,G0135,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,2,0.9,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,3,0.9,1.0,1.0,1,1,4.5,4.5,3.0,3.0,0.0,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,4,0.9,1.0,1.0,1,1,6.0,6.0,4.5,4.5,0.0,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,5,0.9,1.0,1.0,1,1,7.5,7.5,6.0,6.0,0.0,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,6,0.9,1.0,0.0,1,1,9.0,8.5,7.5,7.5,0.0,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,7,0.9,1.0,1.0,1,0,10.5,10.0,9.0,8.5,0.5,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,8,0.9,1.0,1.0,1,1,12.0,11.5,10.5,10.0,0.5,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,9,0.9,1.0,1.0,1,1,13.5,13.0,12.0,11.5,0.5,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,10,0.9,1.0,1.0,1,1,15.0,14.5,13.5,13.0,0.5,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,11,0.9,1.0,1.0,1,1,16.5,16.0,15.0,14.5,0.5,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,12,0.9,1.0,1.0,1,1,18.0,17.5,16.5,16.0,0.5,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,13,0.9,1.0,1.0,1,1,19.5,19.0,18.0,17.5,0.5,0.0,14.0,Male,28-32,South Africa,2.0
P0030,G0135,14,0.9,1.0,1.0,1,1,21.0,20.5,19.5,19.0,0.5,1.0,14.0,Male,28-32,South Africa,2.0
P0031,G0054,1,0.6,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,2,0.6,0.0,0.0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,3,0.6,0.0,1.0,0,0,3.0,3.5,2.0,2.0,0.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,4,0.6,0.0,0.0,0,1,4.0,4.5,3.0,3.5,-0.5,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,5,0.6,0.0,1.0,0,0,5.0,6.0,4.0,4.5,-0.5,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,6,0.6,0.0,0.0,0,1,6.0,7.0,5.0,6.0,-1.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,7,0.6,0.0,0.0,0,0,7.0,8.0,6.0,7.0,-1.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,8,0.6,0.0,0.0,0,0,8.0,9.0,7.0,8.0,-1.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,9,0.6,0.0,0.0,0,0,9.0,10.0,8.0,9.0,-1.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,10,0.6,0.0,0.0,0,0,10.0,11.0,9.0,10.0,-1.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,11,0.6,0.0,0.0,0,0,11.0,12.0,10.0,11.0,-1.0,0.0,12.0,Female,28-32,South Africa,4.0
P0031,G0054,12,0.6,0.0,0.0,0,0,12.0,13.0,11.0,12.0,-1.0,0.0,12.0,Female,28-32,South Africa,4.0
P0032,G0157,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,2,0.9,0.0,1.0,1,1,2.5,3.0,1.5,1.5,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,3,0.9,1.0,1.0,0,1,4.0,4.5,2.5,3.0,-0.5,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,4,0.9,1.0,0.0,1,1,5.5,5.5,4.0,4.5,-0.5,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,5,0.9,0.0,0.0,1,0,6.5,6.5,5.5,5.5,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,6,0.9,1.0,1.0,0,0,8.0,8.0,6.5,6.5,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,7,0.9,1.0,1.0,1,1,9.5,9.5,8.0,8.0,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,8,0.9,1.0,1.0,1,1,11.0,11.0,9.5,9.5,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,9,0.9,1.0,1.0,1,1,12.5,12.5,11.0,11.0,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,10,0.9,1.0,1.0,1,1,14.0,14.0,12.5,12.5,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,11,0.9,1.0,0.0,1,1,15.5,15.0,14.0,14.0,0.0,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,12,0.9,1.0,1.0,1,0,17.0,16.5,15.5,15.0,0.5,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,13,0.9,1.0,1.0,1,1,18.5,18.0,17.0,16.5,0.5,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,14,0.9,1.0,1.0,1,1,20.0,19.5,18.5,18.0,0.5,0.0,15.0,Female,23-27,Other,3.0
P0032,G0157,15,0.9,1.0,1.0,1,1,21.5,21.0,20.0,19.5,0.5,1.0,15.0,Female,23-27,Other,3.0
P0033,G0154,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,2,0.9,0.0,0.0,0,1,2.0,2.5,1.0,1.5,-0.5,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,3,0.9,1.0,0.0,0,0,3.5,3.5,2.0,2.5,-0.5,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,4,0.9,1.0,0.0,1,0,5.0,4.5,3.5,3.5,0.0,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,5,0.9,1.0,1.0,1,0,6.5,6.0,5.0,4.5,0.5,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,6,0.9,0.0,1.0,1,1,7.5,7.5,6.5,6.0,0.5,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,7,0.9,1.0,1.0,0,1,9.0,9.0,7.5,7.5,0.0,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,8,0.9,0.0,1.0,1,1,10.0,10.5,9.0,9.0,0.0,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,9,0.9,1.0,0.0,0,1,11.5,11.5,10.0,10.5,-0.5,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,10,0.9,1.0,1.0,1,0,13.0,13.0,11.5,11.5,0.0,0.0,11.0,Female,33-37,Other,5.0
P0033,G0154,11,0.9,0.0,1.0,1,1,14.0,14.5,13.0,13.0,0.0,0.0,11.0,Female,33-37,Other,5.0
P0034,G0107,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,5.0,Male,33-37,Other,2.0
P0034,G0107,2,0.9,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,5.0,Male,33-37,Other,2.0
P0034,G0107,3,0.9,1.0,0.0,0,1,4.0,3.5,2.5,2.5,0.0,0.0,5.0,Male,33-37,Other,2.0
P0034,G0107,4,0.9,1.0,1.0,1,0,5.5,5.0,4.0,3.5,0.5,0.0,5.0,Male,33-37,Other,2.0
P0034,G0107,5,0.9,0.0,0.0,1,1,6.5,6.0,5.5,5.0,0.5,1.0,5.0,Male,33-37,Other,2.0
P0035,G0044,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,Female,53-57,South Africa,5.0
P0035,G0044,2,0.9,0.0,1.0,0,0,2.0,2.5,1.0,1.0,0.0,0.0,5.0,Female,53-57,South Africa,5.0
P0035,G0044,3,0.9,1.0,1.0,0,1,3.5,4.0,2.0,2.5,-0.5,0.0,5.0,Female,53-57,South Africa,5.0
P0035,G0044,4,0.9,0.0,0.0,1,1,4.5,5.0,3.5,4.0,-0.5,0.0,5.0,Female,53-57,South Africa,5.0
P0035,G0044,5,0.9,0.0,1.0,0,0,5.5,6.5,4.5,5.0,-0.5,0.0,5.0,Female,53-57,South Africa,5.0
P0036,G0011,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,8.0,Male,23-27,South Africa,0.0
P0036,G0011,2,0.1,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,8.0,Male,23-27,South Africa,0.0
P0036,G0011,3,0.1,1.0,1.0,0,1,4.0,4.0,2.5,2.5,0.0,0.0,8.0,Male,23-27,South Africa,0.0
P0036,G0011,4,0.1,1.0,0.0,1,1,5.5,5.0,4.0,4.0,0.0,0.0,8.0,Male,23-27,South Africa,0.0
P0036,G0011,5,0.1,1.0,1.0,1,0,7.0,6.5,5.5,5.0,0.5,0.0,8.0,Male,23-27,South Africa,0.0
P0036,G0011,6,0.1,0.0,1.0,1,1,8.0,8.0,7.0,6.5,0.5,0.0,8.0,Male,23-27,South Africa,0.0
P0036,G0011,7,0.1,1.0,0.0,0,1,9.5,9.0,8.0,8.0,0.0,0.0,8.0,Male,23-27,South Africa,0.0
P0036,G0011,8,0.1,1.0,1.0,1,0,11.0,10.5,9.5,9.0,0.5,1.0,8.0,Male,23-27,South Africa,0.0
P0037,G0047,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,2,0.9,1.0,1.0,1,0,3.0,2.5,1.5,1.0,0.5,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,3,0.9,0.0,1.0,1,1,4.0,4.0,3.0,2.5,0.5,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,4,0.9,1.0,0.0,0,1,5.5,5.0,4.0,4.0,0.0,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,5,0.9,0.0,1.0,1,0,6.5,6.5,5.5,5.0,0.5,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,6,0.9,0.0,1.0,0,1,7.5,8.0,6.5,6.5,0.0,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,7,0.9,0.0,1.0,0,1,8.5,9.5,7.5,8.0,-0.5,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,8,0.9,0.0,0.0,0,1,9.5,10.5,8.5,9.5,-1.0,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,9,0.9,0.0,0.0,0,0,10.5,11.5,9.5,10.5,-1.0,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,10,0.9,0.0,0.0,0,0,11.5,12.5,10.5,11.5,-1.0,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,11,0.9,0.0,0.0,0,0,12.5,13.5,11.5,12.5,-1.0,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,12,0.9,1.0,0.0,0,0,14.0,14.5,12.5,13.5,-1.0,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,13,0.9,1.0,1.0,1,0,15.5,16.0,14.0,14.5,-0.5,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,14,0.9,1.0,1.0,1,1,17.0,17.5,15.5,16.0,-0.5,0.0,15.0,Female,28-32,South Africa,2.0
P0037,G0047,15,0.9,0.0,1.0,1,1,18.0,19.0,17.0,17.5,-0.5,0.0,15.0,Female,28-32,South Africa,2.0
P0038,G0048,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,7.0,Female,18-22,South Africa,1.0
P0038,G0048,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,7.0,Female,18-22,South Africa,1.0
P0038,G0048,3,0.1,0.0,0.0,1,1,4.0,4.0,3.0,3.0,0.0,0.0,7.0,Female,18-22,South Africa,1.0
P0038,G0048,4,0.1,0.0,0.0,0,0,5.0,5.0,4.0,4.0,0.0,0.0,7.0,Female,18-22,South Africa,1.0
P0038,G0048,5,0.1,1.0,1.0,0,0,6.5,6.5,5.0,5.0,0.0,0.0,7.0,Female,18-22,South Africa,1.0
P0038,G0048,6,0.1,0.0,0.0,1,1,7.5,7.5,6.5,6.5,0.0,0.0,7.0,Female,18-22,South Africa,1.0
P0038,G0048,7,0.1,0.0,1.0,0,0,8.5,9.0,7.5,7.5,0.0,0.0,7.0,Female,18-22,South Africa,1.0
P0039,G0082,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,2,0.1,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,3,0.1,0.0,1.0,0,1,3.5,4.0,2.5,2.5,0.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,4,0.1,1.0,0.0,0,1,5.0,5.0,3.5,4.0,-0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,5,0.1,1.0,1.0,1,0,6.5,6.5,5.0,5.0,0.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,6,0.1,0.0,0.0,1,1,7.5,7.5,6.5,6.5,0.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,7,0.1,0.0,1.0,0,0,8.5,9.0,7.5,7.5,0.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,8,0.1,0.0,1.0,0,1,9.5,10.5,8.5,9.0,-0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,9,0.1,1.0,0.0,0,1,11.0,11.5,9.5,10.5,-1.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,10,0.1,1.0,1.0,1,0,12.5,13.0,11.0,11.5,-0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,11,0.1,1.0,1.0,1,1,14.0,14.5,12.5,13.0,-0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,12,0.1,0.0,0.0,1,1,15.0,15.5,14.0,14.5,-0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,13,0.1,0.0,1.0,0,0,16.0,17.0,15.0,15.5,-0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,14,0.1,1.0,1.0,0,1,17.5,18.5,16.0,17.0,-1.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,15,0.1,1.0,0.0,1,1,19.0,19.5,17.5,18.5,-1.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,16,0.1,0.0,1.0,1,0,20.0,21.0,19.0,19.5,-0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,17,0.1,1.0,0.0,0,1,21.5,22.0,20.0,21.0,-1.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,18,0.1,1.0,0.0,1,0,23.0,23.0,21.5,22.0,-0.5,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,19,0.1,1.0,0.0,1,0,24.5,24.0,23.0,23.0,0.0,0.0,20.0,Female,28-32,South Africa,2.0
P0039,G0082,20,0.1,0.0,1.0,1,0,25.5,25.5,24.5,24.0,0.5,1.0,20.0,Female,28-32,South Africa,2.0
P0040,G0041,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,6.0,Female,18-22,South Africa,0.0
P0040,G0041,2,0.9,0.0,0.0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,Female,18-22,South Africa,0.0
P0040,G0041,3,0.9,1.0,0.0,0,0,3.5,3.0,2.0,2.0,0.0,0.0,6.0,Female,18-22,South Africa,0.0
P0040,G0041,4,0.9,0.0,1.0,1,0,4.5,4.5,3.5,3.0,0.5,0.0,6.0,Female,18-22,South Africa,0.0
P0040,G0041,5,0.9,0.0,0.0,0,1,5.5,5.5,4.5,4.5,0.0,0.0,6.0,Female,18-22,South Africa,0.0
P0040,G0041,6,0.9,1.0,0.0,0,0,7.0,6.5,5.5,5.5,0.0,1.0,6.0,Female,18-22,South Africa,0.0
P0041,G0043,1,0.1,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,10.0,Female,28-32,South Africa,2.0
P0041,G0043,2,0.1,1.0,1.0,1,0,3.0,2.5,1.5,1.0,0.5,0.0,10.0,Female,28-32,South Africa,2.0
P0041,G0043,3,0.1,1.0,1.0,1,1,4.5,4.0,3.0,2.5,0.5,0.0,10.0,Female,28-32,South Africa,2.0
P0041,G0043,4,0.1,1.0,1.0,1,1,6.0,5.5,4.5,4.0,0.5,0.0,10.0,Female,28-32,South Africa,2.0
P0041,G0043,5,0.1,1.0,0.0,1,1,7.5,6.5,6.0,5.5,0.5,0.0,10.0,Female,28-32,South Africa,2.0
P0041,G0043,6,0.1,1.0,1.0,1,0,9.0,8.0,7.5,6.5,1.0,0.0,10.0,Female,28-32,South Africa,2.0
