id,horizon,base_rate,best_strategies,unique_best,best_mismatch_rate,null_median_mismatch,p_value,beats_chance,n_degenerate_pairs,degenerate,population
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0001::Company_2,7,0.5714285714285714,['AU'],AU,0.42857142857142855,0.2857142857142857,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0002::Company_1,9,0.5555555555555556,"['AU', 'CAS']",,0.4444444444444444,0.3333333333333333,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0002::Company_2,9,0.4444444444444444,['AS'],AS,0.4444444444444444,0.3333333333333333,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0003::Company_1,11,0.7272727272727273,['AU'],AU,0.2727272727272727,0.2727272727272727,0.7375,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0003::Company_2,11,0.7272727272727273,['CAS'],CAS,0.18181818181818182,0.2727272727272727,0.4275,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0004::Company_1,5,0.4,['CAS'],CAS,0.2,0.2,0.54,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0004::Company_2,5,0.4,['AS'],AS,0.4,0.2,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0005::Company_1,10,0.6,['CAS'],CAS,0.2,0.3,0.225,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0005::Company_2,10,0.6,['AU'],AU,0.4,0.3,0.9,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0006::Company_1,9,0.4444444444444444,"['AS', 'CAS']",,0.4444444444444444,0.3333333333333333,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0006::Company_2,9,0.4444444444444444,['CAS'],CAS,0.3333333333333333,0.3333333333333333,0.7075,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0007::Company_1,16,0.5,['CAS'],CAS,0.3125,0.375,0.3125,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0007::Company_2,16,0.5625,['CAS'],CAS,0.375,0.375,0.6775,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0008::Company_1,8,0.5,['CAS'],CAS,0.125,0.375,0.125,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0008::Company_2,8,0.5,['CAS'],CAS,0.25,0.375,0.475,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0009::Company_1,13,0.6153846153846154,['CAS'],CAS,0.3076923076923077,0.3076923076923077,0.5675,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__companies_default__rep0009::Company_2,13,0.6153846153846154,['AU'],AU,0.38461538461538464,0.3076923076923077,0.8325,False,0,False,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0000::Company_1,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0000::Company_2,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0001::Company_1,7,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0001::Company_2,7,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0002::Company_1,9,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0002::Company_2,9,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0003::Company_1,11,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0003::Company_2,11,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0004::Company_1,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0004::Company_2,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0005::Company_1,10,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0005::Company_2,10,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0006::Company_1,9,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0006::Company_2,9,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0007::Company_1,16,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0007::Company_2,16,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0008::Company_1,8,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0008::Company_2,8,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0009::Company_1,13,0.9230769230769231,['AU'],AU,0.07692307692307693,0.07692307692307693,0.7525,False,0,False,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3-flash-preview__en__persona_neutral__rep0009::Company_2,13,0.9230769230769231,['CAS'],CAS,0.0,0.07692307692307693,0.365,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0000::Company_1,5,0.6,['AU'],AU,0.4,0.2,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0000::Company_2,5,0.6,"['AU', 'CAS']",,0.4,0.2,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0001::Company_1,7,0.7142857142857143,"['AU', 'CAS']",,0.2857142857142857,0.2857142857142857,0.795,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0001::Company_2,7,0.7142857142857143,['AU'],AU,0.2857142857142857,0.2857142857142857,0.8175,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0002::Company_1,9,0.7777777777777778,"['AU', 'CAS']",,0.2222222222222222,0.2222222222222222,0.7675,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0002::Company_2,9,0.7777777777777778,"['AU', 'CAS']",,0.2222222222222222,0.2222222222222222,0.6925,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0003::Company_1,11,0.7272727272727273,['AU'],AU,0.2727272727272727,0.2727272727272727,0.7275,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0003::Company_2,11,0.7272727272727273,['CAS'],CAS,0.18181818181818182,0.2727272727272727,0.4625,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0004::Company_1,5,0.4,['AS'],AS,0.4,0.2,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0004::Company_2,5,0.6,"['AU', 'CAS']",,0.4,0.2,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0005::Company_1,10,0.7,['AU'],AU,0.3,0.3,0.7375,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0005::Company_2,10,0.7,['CAS'],CAS,0.2,0.3,0.49,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0006::Company_1,9,0.6666666666666666,['CAS'],CAS,0.2222222222222222,0.3333333333333333,0.475,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0006::Company_2,9,0.6666666666666666,['AU'],AU,0.3333333333333333,0.2222222222222222,0.8175,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0007::Company_1,16,0.875,"['AU', 'CAS']",,0.125,0.125,0.6875,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0007::Company_2,16,0.875,"['AU', 'CAS']",,0.125,0.125,0.72,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0008::Company_1,8,0.75,['AU'],AU,0.25,0.25,0.7875,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0008::Company_2,8,0.875,['AU'],AU,0.125,0.125,0.8125,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0009::Company_1,13,0.7692307692307693,['CAS'],CAS,0.15384615384615385,0.23076923076923078,0.4225,False,0,False,google/gemini-3-flash-preview
ai_race_risk_60__google-gemini-3-flash-preview__en__persona_neutral__rep0009::Company_2,13,0.7692307692307693,['AU'],AU,0.23076923076923078,0.23076923076923078,0.6925,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0000::Company_1,5,0.8,['CAS'],CAS,0.0,0.2,0.435,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0000::Company_2,5,0.6,"['AU', 'CS']",,0.4,0.2,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0001::Company_1,7,0.7142857142857143,"['AU', 'CAS']",,0.2857142857142857,0.2857142857142857,0.825,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0001::Company_2,7,0.7142857142857143,['CS'],CS,0.14285714285714285,0.2857142857142857,0.4575,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0002::Company_1,9,0.5555555555555556,"['AU', 'CAS']",,0.4444444444444444,0.3333333333333333,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0002::Company_2,9,0.5555555555555556,['CAS'],CAS,0.2222222222222222,0.3333333333333333,0.35,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0003::Company_1,11,0.6363636363636364,['CAS'],CAS,0.18181818181818182,0.2727272727272727,0.2575,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0003::Company_2,11,0.6363636363636364,['CAS'],CAS,0.2727272727272727,0.2727272727272727,0.54,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0004::Company_1,5,0.6,['AU'],AU,0.4,0.2,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0004::Company_2,5,0.6,"['AU', 'CAS']",,0.4,0.2,1.0,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0005::Company_1,10,0.6,['AU'],AU,0.4,0.3,0.905,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0005::Company_2,10,0.7,['AU'],AU,0.3,0.3,0.7625,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0006::Company_1,9,0.6666666666666666,['CAS'],CAS,0.2222222222222222,0.2222222222222222,0.5125,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0006::Company_2,9,0.5555555555555556,['CAS'],CAS,0.3333333333333333,0.3333333333333333,0.705,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0007::Company_1,16,0.5625,"['AU', 'CAS']",,0.4375,0.375,0.94,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0007::Company_2,16,0.625,['CAS'],CAS,0.25,0.3125,0.2875,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0008::Company_1,8,0.625,['AU'],AU,0.375,0.25,0.8875,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0008::Company_2,8,0.5,['CAS'],CAS,0.375,0.375,0.8475,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0009::Company_1,13,0.5384615384615384,['CS'],CS,0.3076923076923077,0.38461538461538464,0.45,False,0,False,google/gemini-3-flash-preview
ai_race_risk_90__google-gemini-3-flash-preview__en__persona_neutral__rep0009::Company_2,13,0.5384615384615384,['CAS'],CAS,0.15384615384615385,0.38461538461538464,0.0475,True,0,False,google/gemini-3-flash-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0000::Company_1,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0000::Company_2,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0001::Company_1,7,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0001::Company_2,7,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0002::Company_1,9,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0002::Company_2,9,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0003::Company_1,11,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0003::Company_2,11,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0004::Company_1,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0004::Company_2,5,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0005::Company_1,10,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0005::Company_2,10,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0006::Company_1,9,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0006::Company_2,9,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0007::Company_1,16,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0007::Company_2,16,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0008::Company_1,8,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0008::Company_2,8,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0009::Company_1,13,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_10__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0009::Company_2,13,1.0,"['AU', 'CAS']",,0.0,0.0,1.0,False,1,True,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0000::Company_1,5,0.8,['CAS'],CAS,0.0,0.2,0.435,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0000::Company_2,5,0.8,['AU'],AU,0.2,0.2,0.8675,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0001::Company_1,7,0.8571428571428571,['CAS'],CAS,0.0,0.14285714285714285,0.4525,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0001::Company_2,7,0.8571428571428571,['AU'],AU,0.14285714285714285,0.14285714285714285,0.785,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0002::Company_1,9,0.6666666666666666,['CAS'],CAS,0.1111111111111111,0.2222222222222222,0.1975,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0002::Company_2,9,0.7777777777777778,"['AU', 'CAS']",,0.2222222222222222,0.2222222222222222,0.715,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0003::Company_1,11,0.7272727272727273,['CAS'],CAS,0.18181818181818182,0.2727272727272727,0.475,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0003::Company_2,11,0.7272727272727273,"['AU', 'CAS']",,0.2727272727272727,0.2727272727272727,0.725,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0004::Company_1,5,0.8,['CAS'],CAS,0.0,0.2,0.445,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0004::Company_2,5,0.8,['AU'],AU,0.2,0.2,0.8125,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0005::Company_1,10,0.8,"['AU', 'CAS']",,0.2,0.2,0.7575,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0005::Company_2,10,0.8,"['AU', 'CAS']",,0.2,0.2,0.7325,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0006::Company_1,9,0.7777777777777778,['CAS'],CAS,0.1111111111111111,0.2222222222222222,0.47,False,0,False,google/gemini-3.1-flash-lite-preview
ai_race_risk_60__google-gemini-3.1-flash-lite-preview__en__companies_default__rep0006::Company_2,9,0.8888888888888888,['AU'],AU,0.1111111111111111,0.1111111111111111,0.815,False,0,False,google/gemini-3.1-flash-lite-preview
